# _tick,_time,frames,total_loss,frames,mean_episode_return,pg_loss,baseline_loss,entropy_loss,mean_rewards,mean_intrinsic_rewards,mean_total_rewards,mean_control_rewards,mean_count_rewards,forward_dynamics_loss,inverse_dynamics_loss
1170,1645401320.87717,3744000,30.9707832336426,3744000,0.249679788947105,-0.602522850036621,0.187339887022972,-0.044650264084339,0.002262723399326,0.001356033142656,0.003618756309152,0.017666196450591,0.76288378238678,17.5484485626221,13.8821668624878
1171,1645401345.36481,3747200,33.6581535339355,3747200,0.24748769402504,0.461126893758774,0.147530749440193,-0.045478422194719,0.002242857124656,0.001431878772564,0.003674735780805,0.018447851762176,0.77714329957962,19.394718170166,13.7002563476563
1172,1645401369.28056,3750400,32.7206840515137,3750400,0.312232136726379,1.19366228580475,0.269758701324463,-0.044395260512829,0.003122321330011,0.001417767140083,0.004540088586509,0.017890013754368,0.793233871459961,17.4559364318848,13.845721244812
1173,1645401391.41315,3753600,30.973804473877,3753600,0.256699502468109,-1.36628949642181,0.228146567940712,-0.044203836470842,0.00232633925043,0.00136642367579,0.003692763159052,0.017040466889739,0.79030454158783,18.3452568054199,13.8108949661255
1174,1645401413.52855,3756800,31.2129249572754,3756800,0.248251229524612,-0.668611109256744,0.180435314774513,-0.045742072165012,0.002249776851386,0.001430068863556,0.003679845714942,0.01908377930522,0.761202096939087,18.0714111328125,13.6754322052002
1175,1645401435.62035,3760000,34.538818359375,3760000,0.336969703435898,1.3335245847702,0.295913577079773,-0.042492654174566,0.003475000150502,0.00144282518886,0.00491782464087,0.018051719292998,0.801989912986755,19.0730934143066,13.8787794113159
1176,1645401458.10398,3763200,29.9239177703857,3763200,0.300000041723251,-1.0216099023819,0.330552697181702,-0.043168559670448,0.002812500111759,0.001349583384581,0.004162083379924,0.017374670132995,0.770870685577393,17.0646820068359,13.5934619903564
1177,1645401480.92635,3766400,33.7249221801758,3766400,0.278709679841995,0.200546219944954,0.236959308385849,-0.042985457926989,0.002700000070035,0.001460474450141,0.004160474054515,0.018614528700709,0.79243528842926,19.486442565918,13.8439588546753
1178,1645401504.02694,3769600,31.3838882446289,3769600,0.321363627910614,0.077730566263199,0.241091638803482,-0.042282901704311,0.003314062720165,0.001429310883395,0.004743373487145,0.018274921923876,0.785409569740295,17.5650901794434,13.5422582626343
1179,1645401526.51905,3772800,31.6226654052734,3772800,0.29343318939209,-1.47033751010895,0.306342273950577,-0.042121171951294,0.002842633752152,0.001404617447406,0.004247250966728,0.018100587651134,0.782509088516235,18.9896755218506,13.8391065597534
1180,1645401548.3864,3776000,31.9600982666016,3776000,0.326313376426697,0.663789510726929,0.312773078680038,-0.040742743760347,0.003161160973832,0.001429890980944,0.004591051489115,0.017987253144384,0.793051958084106,17.3298606872559,13.6944189071655
1181,1645401571.88412,3779200,32.7612686157227,3779200,0.321584820747375,0.138922095298767,0.159598261117935,-0.039086900651455,0.003215848235413,0.001498542609625,0.004714390728623,0.0180624704808,0.823513090610504,18.9692153930664,13.532618522644
1182,1645401595.02292,3782400,30.3731498718262,3782400,0.344107180833817,-0.41312849521637,0.343782633543014,-0.038172215223312,0.003441071603447,0.00148015934974,0.004921230487525,0.017590291798115,0.828986048698425,17.2628364562988,13.2178297042847
1183,1645401619.89838,3785600,32.2420272827148,3785600,0.336385250091553,0.393869370222092,0.249442026019096,-0.03845326974988,0.003468973329291,0.001433731755242,0.004902704618871,0.017203692346811,0.820654928684235,18.3197040557861,13.3174657821655
1184,1645401644.50254,3788800,30.2724952697754,3788800,0.332633912563324,-0.199237823486328,0.247094497084618,-0.038820296525955,0.003326339181513,0.001429933938198,0.004756273236126,0.017193315550685,0.819397985935211,16.8748397827148,13.388617515564
1185,1645401667.85532,3792000,31.6964340209961,3792000,0.340303003787994,0.529893159866333,0.246780559420586,-0.039339084178209,0.00350937480107,0.001372962608002,0.004882337525487,0.016648173332214,0.808633327484131,17.8001861572266,13.1589117050171
1186,1645401691.1013,3795200,30.8527336120605,3795200,0.328294932842255,-0.411734580993652,0.291057497262955,-0.040690194815397,0.003180357161909,0.001463317545131,0.004643674939871,0.018300330266357,0.802574932575226,17.4520454406738,13.5620546340942
1187,1645401713.67342,3798400,31.5376815795898,3798400,0.286584824323654,-0.776209831237793,0.232345849275589,-0.040166385471821,0.002865848131478,0.001414050813764,0.004279899410903,0.017814517021179,0.79779714345932,18.4823722839355,13.6393404006958
1188,1645401735.77323,3801600,33.4290084838867,3801600,0.395535677671432,2.63526487350464,0.436777651309967,-0.039518885314465,0.004449776839465,0.001421681605279,0.005871458444744,0.017521029338241,0.816144943237305,16.8117637634277,13.584719657898
1189,1645401760.26401,3804800,29.5910606384277,3804800,0.290640443563461,-2.28950619697571,0.308792233467102,-0.040064677596092,0.002633928554133,0.001390319783241,0.004024248570204,0.017290646210313,0.805964529514313,18.1343879699707,13.4774522781372
1190,1645401784.36377,3808000,33.1395721435547,3808000,0.399761915206909,2.44005370140076,0.38499104976654,-0.039541333913803,0.004497321788222,0.001458814251237,0.005956135224551,0.017286302521825,0.838838338851929,16.7018260955811,13.6522445678711
1191,1645401807.65256,3811200,30.6083297729492,3811200,0.268166661262512,-2.03656840324402,0.29964879155159,-0.041971229016781,0.002514062449336,0.001428756164387,0.003942818380892,0.018505269661546,0.777705609798431,18.7364940643311,13.6507253646851
1192,1645401831.39944,3814400,31.2747993469238,3814400,0.363739490509033,0.74226838350296,0.256156444549561,-0.039955209940672,0.003864732105285,0.001406573923305,0.00527130626142,0.016989970579743,0.820428013801575,16.6542949676514,13.6620359420776
1193,1645401855.07256,3817600,31.6187057495117,3817600,0.373319327831268,0.075379267334938,0.32732355594635,-0.039889357984066,0.00396651821211,0.001373793464154,0.005340311676264,0.016995180398226,0.801315009593964,17.6762561798096,13.5796356201172
1194,1645401878.69582,3820800,31.4647521972656,3820800,0.315138250589371,0.114005520939827,0.22949281334877,-0.039889104664326,0.003052901709452,0.001500777201727,0.004553678911179,0.018700703978539,0.808746635913849,17.6306571960449,13.5304841995239
1195,1645401902.2343,3824000,31.6718311309814,3824000,0.381349205970764,0.486492276191711,0.4380122423172,-0.038548085838556,0.004290178418159,0.001438774750568,0.005728953517973,0.017003016546369,0.83031564950943,17.6203308105469,13.1655445098877
1196,1645401925.66753,3827200,30.5000247955322,3827200,0.375844120979309,0.386301279067993,0.225575149059296,-0.03803276643157,0.003875893075019,0.001376524451189,0.005252417176962,0.016897961497307,0.807879090309143,16.4942588806152,13.4319229125977
1197,1645401949.60121,3830400,30.6890106201172,3830400,0.301451563835144,-0.902006030082702,0.28674378991127,-0.039302125573158,0.002920312574133,0.001381161622703,0.004301474895328,0.01791006885469,0.775275588035584,18.0877456665039,13.2558288574219
1198,1645401974.07982,3833600,29.3787326812744,3833600,0.254761904478073,-1.16443014144897,0.259426951408386,-0.038650274276733,0.002388393040746,0.001335424603894,0.00372381741181,0.01738023199141,0.774967551231384,17.0063991546631,13.3159866333008
1199,1645401997.10983,3836800,33.0595436096191,3836800,0.331205368041992,0.887537181377411,0.29504269361496,-0.038200732320547,0.003312053624541,0.001493853982538,0.004805907141417,0.018562560901046,0.810454547405243,18.652099609375,13.2630643844605
1200,1645402019.48216,3840000,30.8302936553955,3840000,0.376753270626068,0.598513066768646,0.216347798705101,-0.036745175719261,0.003885268000886,0.001396071747877,0.005281339865178,0.017553055658937,0.792312443256378,16.7991104125977,13.2530670166016
1201,1645402041.9149,3843200,30.9352493286133,3843200,0.380020409822464,-0.56744772195816,0.344100147485733,-0.03547003120184,0.004156473092735,0.001463634194806,0.005620107520372,0.017584351822734,0.829719543457031,18.1347827911377,13.0592851638794
1202,1645402065.73826,3846400,30.7380542755127,3846400,0.425244390964508,0.892420351505279,0.23438473045826,-0.035380609333515,0.005049777217209,0.001379807945341,0.006429584696889,0.01713951677084,0.811325550079346,16.6831283569336,12.9635009765625
1203,1645402088.08197,3849600,30.9397888183594,3849600,0.336106032133102,-0.521790027618408,0.217917084693909,-0.037349324673414,0.003256026888266,0.001415512873791,0.004671539645642,0.017362711951137,0.806547343730927,18.0424995422363,13.2385120391846
1204,1645402111.55931,3852800,31.0144844055176,3852800,0.363489776849747,1.16988825798035,0.301634907722473,-0.037631597369909,0.003975669853389,0.00139862683136,0.005374297033995,0.016612919047475,0.828540742397308,16.4897880554199,13.0908041000366
1205,1645402134.43475,3856000,29.1177215576172,3856000,0.32636159658432,-2.17872834205627,0.359607219696045,-0.037779696285725,0.003263616003096,0.001341041759588,0.00460465811193,0.017357742413879,0.775195717811585,17.9119853973389,13.0626363754272
1206,1645402159.4005,3859200,31.8187408447266,3859200,0.454340726137161,2.30312037467957,0.322095185518265,-0.03636522218585,0.005537277087569,0.001397853251547,0.006935128942132,0.015975652262569,0.84943687915802,16.0587387084961,13.1711530685425
1207,1645402181.8247,3862400,30.2263450622559,3862400,0.377897977828979,-0.929689168930054,0.242018550634384,-0.037099406123161,0.00413325894624,0.0013378522126,0.005471111740917,0.016445569694042,0.794395923614502,17.5556411743164,13.3954725265503
1208,1645402204.45164,3865600,30.983325958252,3865600,0.381449580192566,0.109433971345425,0.335897564888,-0.036322604864836,0.004052901640534,0.001465696259402,0.005518598016351,0.017712194472551,0.827633440494537,17.3667526245117,13.2075643539429
1209,1645402226.77677,3868800,32.9528961181641,3868800,0.454208463430405,1.6050351858139,0.315807729959488,-0.035550393164158,0.005251785740256,0.001413139747456,0.006664925254881,0.017129423096776,0.823243021965027,17.9024677276611,13.1651372909546
1210,1645402248.81896,3872000,30.1889820098877,3872000,0.421190470457077,-0.408141911029816,0.284594863653183,-0.034490793943405,0.005133258644491,0.001440168591216,0.0065734279342,0.017587449401617,0.817286610603333,17.1997318267822,13.1472873687744
1211,1645402272.29663,3875200,30.6054649353027,3875200,0.384936958551407,-0.684754490852356,0.224081546068192,-0.034814890474081,0.004089955240488,0.001412059180439,0.005502014886588,0.017262252047658,0.814709305763245,18.0638103485107,13.0371417999268
1212,1645402294.34362,3878400,31.0493698120117,3878400,0.439736813306809,1.43361413478851,0.393866270780563,-0.034356407821179,0.005221874918789,0.001321366406046,0.006543240975589,0.015551247633994,0.824590623378754,16.0356273651123,13.2206182479858
1213,1645402317.0187,3881600,30.8852043151855,3881600,0.40625,-0.463424742221832,0.252441614866257,-0.034878313541412,0.004570312332362,0.001373719773255,0.005944032222033,0.017306024208665,0.793232262134552,18.1049404144287,13.026125907898
1214,1645402340.23181,3884800,30.841588973999,3884800,0.427895724773407,0.374739170074463,0.287095636129379,-0.034855287522078,0.00494754454121,0.001441939151846,0.006389483809471,0.017104081809521,0.844172120094299,17.2292327880859,12.9853763580322
1215,1645402362.99646,3888000,30.9359359741211,3888000,0.403734683990479,0.291377395391464,0.179747879505158,-0.034868769347668,0.004415848758072,0.001373294275254,0.005789142102003,0.016262780874968,0.823796927928925,17.6294822692871,12.8701963424683
1216,1645402385.93159,3891200,28.46044921875,3891200,0.340692639350891,-1.6722754240036,0.220207154750824,-0.035557981580496,0.003513392526656,0.001346151926555,0.004859545268118,0.016867453232408,0.790325224399567,16.7715816497803,13.17649269104
1217,1645402408.37591,3894400,31.6164093017578,3894400,0.362510830163956,0.553869247436523,0.297022491693497,-0.035532671958208,0.003738392842934,0.001378813525662,0.005117205902934,0.017721680924296,0.786055207252502,17.9883232116699,12.8127279281616
1218,1645402430.27456,3897600,30.9971771240234,3897600,0.374510228633881,0.959389686584473,0.341345220804214,-0.035671468824148,0.004096205346286,0.001355872140266,0.005452077370137,0.016905158758164,0.798613488674164,16.7181510925293,13.0139617919922
1219,1645402452.73255,3900800,31.4169616699219,3900800,0.427599221467972,0.089693389832974,0.288801312446594,-0.034799415618181,0.00481049111113,0.001428521820344,0.00623901328072,0.01760421320796,0.818450391292572,17.9964599609375,13.076807975769
1220,1645402475.4715,3904000,28.3873805999756,3904000,0.322727262973785,-1.71322810649872,0.422048419713974,-0.03509833663702,0.003328124992549,0.001334051601589,0.004662176594138,0.017349435016513,0.776684522628784,16.8740768432617,12.839581489563
1221,1645402497.92919,3907200,32.8418273925781,3907200,0.409999996423721,0.972454130649567,0.384152293205261,-0.033787429332733,0.004612499848008,0.001439911779016,0.006052411627024,0.018424862995744,0.797764122486115,18.5717144012451,12.9472961425781
1222,1645402520.35999,3910400,30.0116577148437,3910400,0.428120315074921,0.32544732093811,0.344871252775192,-0.034218516200781,0.005083927884698,0.001413238351233,0.006497166585177,0.016572592779994,0.845839023590088,16.4321784973145,12.943377494812
1223,1645402543.09543,3913600,31.7456207275391,3913600,0.374938756227493,-0.662868857383728,0.231716737151146,-0.034594360738993,0.004100893158466,0.001493912539445,0.005594805348665,0.019358091056347,0.792154669761658,19.2746810913086,12.9366865158081
1224,1645402565.56084,3916800,30.3644943237305,3916800,0.425868719816208,0.42803156375885,0.279455274343491,-0.033504419028759,0.004924107342958,0.001405328861438,0.00632943585515,0.017025601118803,0.822770833969116,16.8319511413574,12.8585605621338
1225,1645402589.0448,3920000,30.3749847412109,3920000,0.406571418046951,-0.739829957485199,0.340783476829529,-0.03409842774272,0.004446874838322,0.001412794459611,0.005859669297934,0.017395623028278,0.803146541118622,17.8034420013428,13.0046873092651
1226,1645402612.29649,3923200,30.3744106292725,3923200,0.462428569793701,0.809979856014252,0.435919046401978,-0.032706648111343,0.005780356936157,0.001334377331659,0.007114734500647,0.015804119408131,0.825885713100433,16.1142425537109,13.0469760894775
1227,1645402635.39606,3926400,29.6275177001953,3926400,0.362012982368469,-0.816993355751038,0.389612376689911,-0.033383164554834,0.003733258927241,0.001342133036815,0.005075392313302,0.016638522967696,0.801133751869202,17.3032531738281,12.7850275039673
1228,1645402659.52889,3929600,31.0113391876221,3929600,0.417612761259079,1.03172886371613,0.314834594726562,-0.032810617238283,0.004959151614457,0.001433251309209,0.006392403040081,0.017481165006757,0.821548283100128,16.9779815673828,12.7196044921875
1229,1645402682.8,3932800,31.5568866729736,3932800,0.481750011444092,1.07311284542084,0.370554506778717,-0.030040018260479,0.006021874491125,0.001464180182666,0.007486054673791,0.016686167567968,0.863369882106781,17.3968734741211,12.7463855743408
1230,1645402705.18239,3936000,30.0770950317383,3936000,0.450970679521561,0.177065715193749,0.337150394916534,-0.031363777816296,0.005496205296367,0.001463057589717,0.006959263235331,0.016936223953962,0.854390740394592,16.7939033508301,12.8003377914429
1231,1645402729.32927,3939200,29.4511642456055,3939200,0.447857141494751,-0.369071871042252,0.265158504247665,-0.031008530408144,0.005318303592503,0.001383742666803,0.00670204591006,0.016060329973698,0.839772045612335,17.1637153625488,12.4223709106445
1232,1645402753.03267,3942400,30.2557792663574,3942400,0.490627199411392,0.777600407600403,0.21951299905777,-0.030724413692951,0.006286161020398,0.00146210717503,0.007748267613351,0.016220085322857,0.879593193531036,16.5408363342285,12.7485542297363
1233,1645402775.78836,3945600,29.4149341583252,3945600,0.380315065383911,-0.950257241725922,0.231694519519806,-0.031690560281277,0.004040847998112,0.001393438084051,0.005434286780655,0.01675895228982,0.822195410728455,17.5932064056396,12.5719814300537
1234,1645402799.1348,3948800,29.6347579956055,3948800,0.396805584430695,0.071915790438652,0.278538167476654,-0.03260288387537,0.004464061930776,0.001363486982882,0.005827550310642,0.016607636585832,0.816599726676941,16.7828521728516,12.5340528488159
1235,1645402822.1724,3952000,32.6407089233398,3952000,0.508188188076019,1.45431065559387,0.347050040960312,-0.030056728050113,0.006511161103845,0.001539824064821,0.008050983771682,0.017669819295406,0.872764885425568,18.0984706878662,12.7709331512451
1236,1645402845.27396,3955200,29.7150459289551,3955200,0.39037698507309,-0.829268217086792,0.245553120970726,-0.031263291835785,0.004391741007566,0.001503164181486,0.005894905887544,0.017878344282508,0.84029883146286,17.6932621002197,12.6367626190186
1237,1645402868.1115,3958400,30.3379249572754,3958400,0.385357141494751,-0.572422087192535,0.26271054148674,-0.032134618610144,0.004094419535249,0.001450359239243,0.005544778890908,0.017435733228922,0.830000400543213,18.0971279144287,12.5826444625854
1238,1645402890.77798,3961600,32.7614364624023,3961600,0.497752547264099,2.05900573730469,0.400678068399429,-0.030087012797594,0.00637745577842,0.001525720464997,0.007903176359832,0.01785521581769,0.862731993198395,17.5625190734863,12.7693223953247
1239,1645402914.05773,3964800,29.8214569091797,3964800,0.431172162294388,-0.772780478000641,0.256587892770767,-0.031622599810362,0.005254911258817,0.001451359363273,0.006706269923598,0.017165089026094,0.843325436115265,17.8989009857178,12.4703702926636
1240,1645402936.78196,3968000,30.0373649597168,3968000,0.463241785764694,0.117128476500511,0.338249087333679,-0.03271896019578,0.005645758472383,0.001437995000742,0.007083754055202,0.016498677432537,0.859512031078339,16.9029026031494,12.7118034362793
1241,1645402960.35745,3971200,31.9397010803223,3971200,0.489303529262543,0.411237269639969,0.30706000328064,-0.032077413052321,0.006116294767708,0.001528002438135,0.007644297089428,0.017679911106825,0.860797941684723,18.4270839691162,12.826397895813
1242,1645402983.07081,3974400,29.227897644043,3974400,0.434811979532242,-1.28211832046509,0.386982262134552,-0.032218907028437,0.005163392983377,0.001450350042433,0.006613741628826,0.017076807096601,0.839668273925781,17.1317920684814,13.0234603881836
1243,1645403005.14291,3977600,32.3280410766602,3977600,0.504574835300446,1.49539315700531,0.341752588748932,-0.032059486955404,0.006622544955462,0.001450074487366,0.008072619326413,0.01666047051549,0.862015128135681,17.7471046447754,12.7758483886719
1244,1645403028.91276,3980800,29.9401397705078,3980800,0.455767810344696,-0.446098119020462,0.308335810899734,-0.032242078334093,0.005697098560631,0.001452970667742,0.007150068413466,0.017084216699004,0.850068867206574,17.0866317749023,13.023512840271
1245,1645403052.95725,3984000,31.6623554229736,3984000,0.452996045351028,0.158396765589714,0.214461922645569,-0.032938901335001,0.005096205044538,0.001518191420473,0.006614397279918,0.017713785171509,0.859523773193359,18.2878894805908,13.0345458984375
1246,1645403076.92812,3987200,30.4217948913574,3987200,0.433120340108871,-0.461678385734558,0.306399136781692,-0.034087333828211,0.005143303889781,0.001427291193977,0.006570595316589,0.017148692160845,0.83583390712738,17.2730369567871,13.3381261825562
1247,1645403100.25016,3990400,31.1074714660645,3990400,0.450303614139557,0.25907951593399,0.276728004217148,-0.032683476805687,0.005628794897348,0.001405592891388,0.007034387439489,0.016242088750005,0.84543639421463,17.4804420471191,13.1239042282105
1248,1645403125.93528,3993600,29.7427082061768,3993600,0.445289552211762,-0.025974621996284,0.252554327249527,-0.032553594559431,0.005148660391569,0.001419394160621,0.006568054668605,0.016540445387364,0.845174252986908,16.6032905578613,12.9453907012939
1249,1645403149.79171,3996800,31.5712661743164,3996800,0.461857169866562,0.029518118128181,0.328248709440231,-0.032056625932455,0.005773214623332,0.001479799859226,0.007253014482558,0.017526241019368,0.844810307025909,18.0918998718262,13.1536560058594
1250,1645403171.43281,4000000,28.1369400024414,4000000,0.402063488960266,-2.04097437858582,0.378331452608108,-0.032463695853949,0.004523214418441,0.001395311322995,0.005918526090682,0.0170534607023,0.824279010295868,16.9759960174561,12.8560514450073
1251,1645403192.36102,4003200,32.0600700378418,4003200,0.487160205841064,1.38439691066742,0.3867327272892,-0.032374363392592,0.006241741124541,0.001422316301614,0.007664058357477,0.016058770939708,0.868513822555542,17.2272109985352,13.0941038131714
1252,1645403213.57081,4006400,30.6176719665527,4006400,0.444360941648483,0.448402971029282,0.329732954502106,-0.032700762152672,0.005276785697788,0.001410780241713,0.006687566172332,0.017030607908964,0.833846569061279,16.7764186859131,13.095817565918
1253,1645403234.63234,4009600,31.6526374816895,4009600,0.5169318318367,1.13217866420746,0.455424606800079,-0.030791869387031,0.007107811979949,0.001427312497981,0.008535124361515,0.016368020325899,0.865160763263702,17.1080513000488,12.9877729415894
1254,1645403255.76602,4012800,29.7594375610352,4012800,0.500465154647827,-0.031453188508749,0.368199169635773,-0.030804155394435,0.006725000217557,0.001459816936404,0.008184817619622,0.016668774187565,0.869578301906586,16.5631885528564,12.8903064727783
1255,1645403277.10655,4016000,28.8933258056641,4016000,0.463571459054947,-1.99733567237854,0.402882426977158,-0.031942628324032,0.005504910368472,0.001402833731845,0.006907744333148,0.016837794333696,0.834212124347687,17.5783805847168,12.9413423538208
1256,1645403298.41724,4019200,31.2007522583008,4019200,0.455915749073029,0.754562914371491,0.354734838008881,-0.031283009797335,0.005556473042816,0.001482303021476,0.007038776297122,0.017651576548815,0.847481966018677,17.1784954071045,12.9442415237427
1257,1645403319.64366,4022400,31.0509147644043,4022400,0.449267864227295,0.129010796546936,0.319657534360886,-0.030384900048375,0.005615847650915,0.001404274953529,0.007020122837275,0.017281861975789,0.829083323478699,17.7841682434082,12.848464012146
1258,1645403339.29876,4025600,30.7601013183594,4025600,0.502996563911438,1.07509636878967,0.300224632024765,-0.030366702005267,0.006444642320275,0.001428491203114,0.007873134687543,0.016468469053507,0.86263245344162,16.6660842895508,12.7490634918213
1259,1645403359.41717,4028800,31.6884117126465,4028800,0.506611227989197,0.708016455173492,0.355319291353226,-0.031127922236919,0.006807588972151,0.001470600022003,0.008278189226985,0.016864163801074,0.867987394332886,17.5326328277588,13.1235704421997
1260,1645403379.73639,4032000,29.6741828918457,4032000,0.481732130050659,-0.320435672998428,0.280542463064194,-0.03152010589838,0.006021652370691,0.001387753058225,0.007409405894578,0.017030324786902,0.821674406528473,16.8234615325928,12.9221334457397
1261,1645403400.90977,4035200,30.5425605773926,4035200,0.471446424722672,-0.286454826593399,0.41895055770874,-0.031409468501806,0.005893080029637,0.00137725030072,0.00727033149451,0.016703985631466,0.829146862030029,17.3199710845947,13.1215047836304
1262,1645403422.66182,4038400,31.0598258972168,4038400,0.482299655675888,0.492335289716721,0.421145439147949,-0.03114197216928,0.006179464515299,0.001464484026656,0.007643948774785,0.017713166773319,0.842859447002411,16.9978485107422,13.1796369552612
1263,1645403443.93564,4041600,31.1167602539062,4041600,0.490578293800354,-0.112195119261742,0.362398266792297,-0.029972065240145,0.006438839249313,0.001487908652052,0.007926748134196,0.017042201012373,0.864958882331848,17.759635925293,13.1368913650513
1264,1645403465.20236,4044800,30.1267795562744,4044800,0.480767905712128,0.52443939447403,0.218945264816284,-0.030694058164954,0.006009598262608,0.00145023141522,0.007459829561412,0.016760431230068,0.854306399822235,16.459321975708,12.9547672271729
1265,1645403486.44051,4048000,30.6168251037598,4048000,0.498521596193314,-0.10320421308279,0.403231352567673,-0.029842916876078,0.006698884535581,0.001423900714144,0.008122784085572,0.017179861664772,0.836459219455719,17.5516872406006,12.7949552536011
1266,1645403507.47386,4051200,29.3873233795166,4051200,0.482767879962921,-0.30526939034462,0.22959178686142,-0.030723784118891,0.00603459822014,0.001423379755579,0.007457978557795,0.01690785586834,0.841355443000793,16.4338550567627,13.0598697662354
1267,1645403526.68829,4054400,29.4586067199707,4054400,0.467783868312836,-0.69102019071579,0.404249131679535,-0.030856477096677,0.005701116286218,0.001398508553393,0.007099624723196,0.016047190874815,0.850463688373566,16.8245086669922,12.9517259597778
1268,1645403546.5364,4057600,29.9151725769043,4057600,0.452535808086395,-0.439884305000305,0.344823390245438,-0.031211854889989,0.005656695924699,0.001495820935816,0.007152517326176,0.017488034442067,0.85132509469986,16.9809741973877,13.0604696273804
1269,1645403567.77167,4060800,30.9547634124756,4060800,0.482357174158096,0.511463761329651,0.240334019064903,-0.029310882091522,0.006029464770108,0.001395257306285,0.007424721494317,0.016752522438765,0.837683081626892,17.2055740356445,13.0267028808594
1270,1645403588.73712,4064000,29.0506553649902,4064000,0.474863916635513,-0.338610351085663,0.335222065448761,-0.028286684304476,0.006232589483261,0.001399932894856,0.007632522378117,0.016988277435303,0.834237694740295,16.4533596038818,12.6289710998535
1271,1645403608.15475,4067200,30.6211357116699,4067200,0.516993343830109,0.696228086948395,0.283480048179626,-0.027314811944962,0.006947098299861,0.001428329618648,0.008375426754355,0.016328886151314,0.863114297389984,17.0285472869873,12.6401968002319
1272,1645403629.50058,4070400,27.557466506958,4070400,0.4690842628479,-1.59672844409943,0.374903619289398,-0.027886310592294,0.00571696460247,0.001349553465843,0.007066518068314,0.017248852178454,0.790789008140564,16.3750305175781,12.432147026062
1273,1645403650.56998,4073600,31.6196327209473,4073600,0.518539607524872,1.39190518856049,0.395542770624161,-0.026427900418639,0.007291964255273,0.001490776659921,0.008782740682364,0.016723282635212,0.878576278686523,17.3457717895508,12.5128402709961
1274,1645403671.67377,4076800,28.1040649414062,4076800,0.470232099294663,-1.21186339855194,0.34484001994133,-0.026840407401323,0.005877901799977,0.001402634428814,0.007280535530299,0.016994008794427,0.834783613681793,16.4128551483154,12.5850744247437
1275,1645403692.03262,4080000,29.9280967712402,4080000,0.459139198064804,-0.072935111820698,0.350418388843536,-0.027404626831412,0.005595759022981,0.001406276249327,0.00700203422457,0.016419548541308,0.849209606647491,17.1941680908203,12.4838514328003
1276,1645403712.06821,4083200,29.7088947296143,4083200,0.499676883220673,0.79318779706955,0.388931512832642,-0.027279071509838,0.006558258552104,0.001402372960001,0.007960631512105,0.01629619859159,0.845949709415436,16.1187896728516,12.4352645874023
1277,1645403732.31424,4086400,28.8184661865234,4086400,0.454487234354019,-1.26978075504303,0.374412477016449,-0.027485258877277,0.005539062432945,0.001375386607833,0.006914448924363,0.01659195125103,0.828781962394714,17.3167381286621,12.4245824813843
1278,1645403753.07434,4089600,30.469274520874,4089600,0.512657821178436,1.2088348865509,0.423736900091171,-0.026477351784706,0.006888838950545,0.001448714639992,0.008337554521859,0.016788400709629,0.85990434885025,16.2845211029053,12.5786590576172
1279,1645403774.43405,4092800,29.3642616271973,4092800,0.47616720199585,-1.05327606201172,0.409617185592651,-0.026627058163285,0.00610089302063,0.001435389276594,0.007536281831563,0.016820542514324,0.856093227863312,17.5215110778809,12.513035774231
1280,1645403795.31938,4096000,29.0548820495605,4096000,0.513471722602844,0.228281795978546,0.350522965192795,-0.026870276778936,0.0068997759372,0.001404389739037,0.008304166607559,0.01647231541574,0.848213672637939,16.0787143707275,12.4242334365845
1281,1645403816.16319,4099200,31.0060157775879,4099200,0.506445229053497,0.919081151485443,0.365134030580521,-0.026433812454343,0.006805357988924,0.001439687563106,0.008245044387877,0.016996154561639,0.853994071483612,17.4006652832031,12.3475675582886
1282,1645403835.53613,4102400,28.3259258270264,4102400,0.515194833278656,-0.196184828877449,0.257754743099213,-0.025086000561714,0.007083928212523,0.001426741131581,0.008510669693351,0.016345743089914,0.860419452190399,15.9114179611206,12.3780241012573
1283,1645403855.66711,4105600,30.269588470459,4105600,0.533896028995514,0.251378893852234,0.293849617242813,-0.023853830993176,0.007341071497649,0.001451140386052,0.008792211301625,0.016978776082397,0.866249978542328,17.522216796875,12.2259969711304
1284,1645403876.2741,4108800,28.795841217041,4108800,0.539698481559753,0.000336449069437,0.330257713794708,-0.023817772045732,0.007589508779347,0.001507102511823,0.00909661129117,0.016948737204075,0.880008161067963,16.275764465332,12.2133016586304
1285,1645403896.51003,4112000,28.460319519043,4112000,0.465321391820908,-0.765180766582489,0.30218780040741,-0.024392653256655,0.005816517863423,0.001354063395411,0.007170580793172,0.016275295987725,0.824642956256866,17.0112838745117,11.9364213943481
1286,1645403916.64649,4115200,29.335916519165,4115200,0.535746097564697,0.742186844348908,0.308942914009094,-0.023177456110716,0.007533928845078,0.001485383836553,0.0090193124488,0.016924293711782,0.875210404396057,16.4007835388184,11.9071807861328
1287,1645403937.63079,4118400,29.0703201293945,4118400,0.528745949268341,-0.238710284233093,0.250000596046448,-0.023116314783692,0.00743549130857,0.001473013777286,0.008908504620194,0.01652374304831,0.883724451065064,17.0908050537109,11.991340637207
1288,1645403959.15858,4121600,26.8093032836914,4121600,0.483397215604782,-1.16728448867798,0.298074811697006,-0.023292168974877,0.006193527020514,0.001423308509402,0.007616835646331,0.01630094088614,0.861777186393738,15.7334766387939,11.9683284759521
